6.097560975609756092e-04,1.219512195121951218e-03,8.798252818761203505e+64
6.024096385542169205e-04,1.204819277108433841e-03,6.998505772036615501e+65
5.952380952380952918e-04,1.190476190476190584e-03,6.129271169132058723e+66
5.882352941176470073e-04,1.176470588235294015e-03,6.645577187231258047e+67
5.813953488372092943e-04,1.162790697674418589e-03,5.912506221419579589e+68
5.747126436781609116e-04,1.149425287356321823e-03,5.196290783755986723e+69
5.681818181818181542e-04,1.136363636363636308e-03,4.603795976531956176e+70
5.617977528089888135e-04,1.123595505617977627e-03,4.062899242176903537e+71
5.555555555555555551e-04,1.111111111111111110e-03,3.963545012969515001e+72
5.494505494505494501e-04,1.098901098901098900e-03,3.697612546872466543e+73
5.434782608695652240e-04,1.086956521739130448e-03,3.437167876002841426e+74
5.376344086021505372e-04,1.075268817204301074e-03,3.181152744129848485e+75
5.319148936170212854e-04,1.063829787234042571e-03,2.920930201686266113e+76
5.263157894736841987e-04,1.052631578947368397e-03,2.641858147490838397e+77
5.208333333333333261e-04,1.041666666666666652e-03,2.367333621702225219e+78
5.154639175257732077e-04,1.030927835051546415e-03,2.092396076019605551e+79
5.102040816326531072e-04,1.020408163265306214e-03,1.726166023252270127e+80
5.050505050505050501e-04,1.010101010101010100e-03,1.683788026688416825e+81
