1.666666666666666774e-03,3.333333333333333547e-03,2.489068407708105307e-02
1.612903225806451612e-03,3.225806451612903223e-03,2.418634350179557288e-02
1.562500000000000087e-03,3.125000000000000173e-03,2.352418389308700425e-02
1.515151515151515150e-03,3.030303030303030300e-03,2.289911540930927511e-02
1.470588235294117627e-03,2.941176470588235253e-03,2.230050528618153158e-02
1.428571428571428570e-03,2.857142857142857140e-03,2.173381360503868695e-02
1.388888888888888942e-03,2.777777777777777884e-03,2.120108757636561189e-02
1.351351351351351426e-03,2.702702702702702853e-03,2.068906667197578306e-02
1.315789473684210497e-03,2.631578947368420993e-03,2.020184072236513861e-02
1.282051282051282050e-03,2.564102564102564100e-03,1.973709890865603736e-02
1.250000000000000026e-03,2.500000000000000052e-03,1.929366179124337652e-02
1.219512195121951218e-03,2.439024390243902437e-03,1.887113891520828673e-02
1.190476190476190584e-03,2.380952380952381167e-03,1.882836428034897341e-02
1.162790697674418589e-03,2.325581395348837177e-03,1.807527060011450415e-02
1.136363636363636308e-03,2.272727272727272617e-03,1.770397933740889759e-02
1.111111111111111110e-03,2.222222222222222220e-03,1.734810813661687851e-02
1.086956521739130448e-03,2.173913043478260896e-03,1.700368728783114083e-02
1.063829787234042571e-03,2.127659574468085141e-03,1.667400357835615091e-02
1.041666666666666652e-03,2.083333333333333304e-03,1.635695015768998117e-02
1.020408163265306214e-03,2.040816326530612429e-03,1.635578889710138928e-02
1.000000000000000021e-03,2.000000000000000042e-03,1.575815571157807363e-02
9.803921568627450844e-04,1.960784313725490169e-03,1.547445299170794805e-02
9.615384615384615918e-04,1.923076923076923184e-03,1.519931610766766909e-02
9.433962264150943470e-04,1.886792452830188694e-03,1.493704383563053059e-02
9.259259259259259613e-04,1.851851851851851923e-03,1.468247235064874812e-02
9.090909090909090901e-04,1.818181818181818180e-03,1.443489467319790907e-02
8.928571428571428293e-04,1.785714285714285659e-03,1.419694058131955490e-02
8.771929824561403672e-04,1.754385964912280734e-03,1.396710787282087751e-02
8.620689655172413673e-04,1.724137931034482735e-03,1.374339900569187395e-02
8.474576271186440432e-04,1.694915254237288086e-03,1.352811509967440443e-02
8.333333333333333868e-04,1.666666666666666774e-03,1.331826796437774775e-02
8.196721311475409829e-04,1.639344262295081966e-03,1.311485705930596352e-02
8.064516129032258058e-04,1.612903225806451612e-03,1.291903010438802575e-02
7.936507936507936501e-04,1.587301587301587300e-03,1.272788861844404047e-02
7.812500000000000434e-04,1.562500000000000087e-03,1.254159548396824135e-02
7.692307692307692301e-04,1.538461538461538460e-03,1.236208087347767832e-02
7.575757575757575751e-04,1.515151515151515150e-03,1.218726786023173296e-02
7.462686567164179179e-04,1.492537313432835836e-03,1.201680610890037103e-02
7.352941176470588133e-04,1.470588235294117627e-03,1.185162291395519193e-02
7.246376811594202987e-04,1.449275362318840597e-03,1.169041339200298756e-02
7.142857142857142851e-04,1.428571428571428570e-03,1.153386108593771470e-02
7.042253521126760939e-04,1.408450704225352188e-03,1.138183779072931938e-02
6.944444444444444709e-04,1.388888888888888942e-03,1.123304444076934396e-02
6.849315068493150738e-04,1.369863013698630148e-03,1.108798326543833021e-02
6.756756756756757132e-04,1.351351351351351426e-03,1.094761859427173349e-02
6.666666666666666444e-04,1.333333333333333289e-03,1.081011188847924749e-02
6.578947368421052483e-04,1.315789473684210497e-03,1.067591429695164719e-02
6.493506493506493501e-04,1.298701298701298700e-03,1.054515740359937559e-02
6.410256410256410251e-04,1.282051282051282050e-03,1.041765337208065342e-02
6.329113924050633029e-04,1.265822784810126606e-03,1.029322838990148065e-02
6.250000000000000130e-04,1.250000000000000026e-03,1.017179269053469781e-02
6.172839506172839380e-04,1.234567901234567876e-03,1.005267720508311834e-02
6.097560975609756092e-04,1.219512195121951218e-03,9.936837363628102035e-03
6.024096385542169205e-04,1.204819277108433841e-03,9.993884852812801034e-03
5.952380952380952918e-04,1.190476190476190584e-03,9.880906103677186691e-03
5.882352941176470073e-04,1.176470588235294015e-03,9.604383477912068617e-03
5.813953488372092943e-04,1.162790697674418589e-03,9.498607230928298242e-03
5.747126436781609116e-04,1.149425287356321823e-03,9.394945064990898112e-03
5.681818181818181542e-04,1.136363636363636308e-03,9.293677912502632671e-03
5.617977528089888135e-04,1.123595505617977627e-03,9.352393915708823516e-03
5.555555555555555551e-04,1.111111111111111110e-03,9.097112432850249647e-03
5.494505494505494501e-04,1.098901098901098900e-03,9.002297378178269333e-03
5.434782608695652240e-04,1.086956521739130448e-03,8.909269482834167656e-03
5.376344086021505372e-04,1.075268817204301074e-03,8.817801470368728453e-03
5.319148936170212854e-04,1.063829787234042571e-03,8.728506463451574451e-03
5.263157894736841987e-04,1.052631578947368397e-03,8.641124568826857172e-03
5.208333333333333261e-04,1.041666666666666652e-03,8.555159533295737112e-03
5.154639175257732077e-04,1.030927835051546415e-03,8.471135491627505495e-03
5.102040816326531072e-04,1.020408163265306214e-03,8.530938505993318488e-03
5.050505050505050501e-04,1.010101010101010100e-03,8.307598399840677300e-03
